Quellzeile,Autor/Herausgeber,Erscheinungsjahr,Titel (Auflage),Ort,Vermerk im Buch,Standort (Raum),Regal,Fach,Anzahl des Exemplares in Thulb,Seitenanzahl,Teil von (Buchreihe etc)
1575,"Biedelhausen, C.F.U.",1891,"Nicht wie laiter Hack un Mack, Alles Korchenannerdorch. Ein Deutschlein der alten Mansfelder Mundart",Hettstedt,x,E 006 Handbibliothek Dialektologie,Mitte das rechte Regal,4. von oben,,68,
1576,"Kronenberg, Kurt",1940,Mansfelder Fichter. Geschichten um den Salzigen und Süßen See,Eisleben,FSU Jena Sektion Sprachwissenschaft Wissenschaftsbereich Deutsch Abt. Mundartforschung,E 006 Handbibliothek Dialektologie,Mitte das rechte Regal,4. von oben,,99,Bilder aus der Mansfelder Vergangenheit Band 2
1577,"Kolditz, Franz",1930,"Lynimort, minn Lynimort",Essen,Institut für Mundartforschung,E 006 Handbibliothek Dialektologie,Mitte das rechte Regal,4. von oben,,128,
1578,C.H.,,Wacken un Schlacken farr Mannsfäller derrheime un au in derr fremmde 1. Bändchen,Eisleben,x,E 006 Handbibliothek Dialektologie,Mitte das rechte Regal,4. von oben,,27,
1579,"Schmidt, Max",1908,Uis Brottero (aus Brotterode). Humoristisches in Brottröder Mundart,Eisenach,Landesstelle für Thüringische Mundartforschung,E 006 Handbibliothek Dialektologie,Mitte das rechte Regal,4. von oben,,62,
1580,"Arbeitsgruppe ""Mundartpflege"" des Zentrums Harzer Folkore beim Bezirkskabinett für Kulturarbeit Magdeburg",1985,Dämmertried. Vorrtellkens von jistern bet hüte,Wernigerode,Arbeitsstelle Thüringisches Wörterbuch,E 006 Handbibliothek Dialektologie,Mitte das rechte Regal,4. von oben,,58,
1581,"Kern, Franz",1928,Silwer unger Wacken. Geschichten und Gedichte in Mansfelder Mundart (2x vorhanden),Eisleben,Institut für Mundartforschung,E 006 Handbibliothek Dialektologie,Mitte das rechte Regal,4. von oben,,95,
1582,"Roldig, Franz",1929,Zunst. Erzählungen in Mansfelder Mundart,Eisleben,Institut für Mundartforschung,E 006 Handbibliothek Dialektologie,Mitte das rechte Regal,4. von oben,,83,
1583,"Schneideck, G.H.",1850,Jenenser Leben,Jena,Thüringisches Wörterbuch,E 006 Handbibliothek Dialektologie,Mitte das rechte Regal,4. von oben,,167,
1584,"Zeising, Kurt",1993,Dor ahle Mansfäller wie ä denkt un schpricht. Hingerhäher odder hingenehen und Dor Schtuhel in Mansfelder Mundart (3x vorhanden),Eisleben,x,E 006 Handbibliothek Dialektologie,Mitte das rechte Regal,4. von oben,,11+10,
1585,"Gerlach, Ernst",1934,Mein Mansfelder Land. Blätter für Heimatforschung und heimatliches Leben,Eisleben,x,E 006 Handbibliothek Dialektologie,Mitte das rechte Regal,4. von oben,,,
1586,"Kolditz, Franz",,Freind Waeckworf. Gedichte in Mansfelder Mundart,Eisleben,Institut für Mundartforschung,E 006 Handbibliothek Dialektologie,Mitte das rechte Regal,4. von oben,,48,
1587,"Haase, Ernst",1993,"Ewwersch Järtel, ä nei'n Säier un's Fränken. Mansfelder Mundart ",Gerbstedt,Arbeitsstelle Thüringisches Wörterbuch,E 006 Handbibliothek Dialektologie,Mitte das rechte Regal,4. von oben,,20,
1588,"Spitzbarth, Otto",1995,"Ewwer Kinger, Bärgkleite un ä oahln Kacheluwen",Mansfeld,x,E 006 Handbibliothek Dialektologie,Mitte das rechte Regal,4. von oben,,6,
1589,"Foth, Klaus",1995,Links un rächts vun dr Beesen Siehm,Mansfeld,x,E 006 Handbibliothek Dialektologie,Mitte das rechte Regal,4. von oben,,7,
1590,"Stucki, Bernhard",1996,Mansfelder Mundart. Dorfgeschichten von anno dazemals,Eisleben,Arbeitsstelle Thüringisches Wörterbuch,E 006 Handbibliothek Dialektologie,Mitte das rechte Regal,4. von oben,,88,
1591,"Stucki, Bernhard",1996,Mansfelder Mundart. Schnurr'n Schnärzchen un Stenkchen zwischen Harz und Saale,Eisleben,Arbeitsstelle Thüringisches Wörterbuch,E 006 Handbibliothek Dialektologie,Mitte das rechte Regal,4. von oben,,80,
1592,Giebelhausen,1991,Derr ohle Mansfäller wie ä leibet un läbet. Der Eislebber Weesenmarkt in Mansfelder Mundart,Eisleben,"Sächsische Akademie der Wissenschaften zu Leipzig, Sprachwissenschaftliche Kommission, Arbeitsstelle Thüringisches Wörterbuch",E 006 Handbibliothek Dialektologie,Mitte das rechte Regal,4. von oben,,8,
1593,"Zeising, Kurt",1993,Dor ahöe Mansfäller wie ä denkt un schpricht. Weesenmarcht I  Weesenmarcht II De Illusion in mansfeleder Mundart,Eisleben,x,E 006 Handbibliothek Dialektologie,Mitte das rechte Regal,4. von oben,,11,Dor ahle Mansfäller
1594,"Zeising, Kurt",1993,"Dor ahle Mansfäller wie ä denkt un schpricht. Das Plettbrätt, Die Flaschensammelungk, Dor Fäldmarschall",Eisleben,x,E 006 Handbibliothek Dialektologie,Mitte das rechte Regal,4. von oben,,11,Dor ahle Mansfäller
1595,"Zeising, Kurt",1993,Dor ahle Mansfäller wie ä denkt un schpricht. Hingerhäher odder hingenehen und Dor Schtuhel in Mansfelder Mundart (3x vorhanden),Eisleben,x,E 006 Handbibliothek Dialektologie,Mitte das rechte Regal,4. von oben,,10,Dor ahle Mansfäller
1596,"Wolff, Georg",1924,Mühlhüsches Schingeleich,Mühlhausen,Institut für Mundartforschung,E 006 Handbibliothek Dialektologie,Mitte das rechte Regal,4. von oben,,80,
1597,"Schröder, Heinrich & Schröder, Franz Rolf (hrsg.)",1921,Germanisch-Romanische Monatsschrift 9. Band,Heidelberg,Universitätsbibliothek Jena,E 006 Handbibliothek Dialektologie,Mitte das rechte Regal,4. von oben,,384,Germanisch-Romanische Monatsschrift
1598,"Schmeller, Johann Andreas",2001,Die Mundartregionen im Königreich Bayern,München,x,E 006 Handbibliothek Dialektologie,Mitte das rechte Regal,4. von oben,,189,
1599,Verkehrs- und Heimatverein Heppenheim,1994,Mundart in Heppenheim. Texte aus dem ersten Mundartwettbewerb der Stadt Heppenheim ,Heppenheim,x,E 006 Handbibliothek Dialektologie,Mitte das rechte Regal,4. von oben,,223,
1600,Pangkofer,1854,"Die deutschen Mundarten. Eine Monatsschrift für Dichtung, Forschung und Kritik",Nürnberg,Deutsches Seminar Jena,E 006 Handbibliothek Dialektologie,Mitte das rechte Regal,4. von oben,,596,
1601,"Günther, Gerhard (Bearb.)",1997,"Willkür der Stadt Heiligenstadt aus de, Jahre 1335. Stadtrecht im Mittelalter",Heiligenstadt,Thüringisches Wörterbuch,E 006 Handbibliothek Dialektologie,Mitte das rechte Regal,4. von oben,,134,
1602,"Ludwig, August",1938,Bienenstich und andere Thüringer Speise,Jena,"Sächsische Akademie der Wissenschaften zu Leipzig, Sprachwissenschaftliche Kommission, Arbeitsstelle Thüringisches Wörterbuch",E 006 Handbibliothek Dialektologie,Mitte das rechte Regal,5. von oben,,132,
1603,"Ludwig, August",1932,Mohnkuchen und andere Thüringer Speise,Jena,Institut für Mundartforschung,E 006 Handbibliothek Dialektologie,Mitte das rechte Regal,5. von oben,,125,
1604,"Riedel, L.",1907,"Naa, su wos! Erzählungen und Gedichte in vogtländischer Mundart",Plauen,J85 FSU Jena Sektion Sprachwissenschaft Wissenschaftsbereich Deutsch Abt. Mundartforschung,E 006 Handbibliothek Dialektologie,Mitte das rechte Regal,5. von oben,,125,
1605,"Giebelhausen, L. F. A.",1857,Mansfeldsche Sagen und Erzählungen. In Mansfelder Mundart erzählt,Eisleben,Institut für Mundartforschung,E 006 Handbibliothek Dialektologie,Mitte das rechte Regal,5. von oben,,127,
1606,nicht genannt,x,x,x,x,E 006 Handbibliothek Dialektologie,Mitte das rechte Regal,5. von oben,,24,
1607,"Sperschneider, Heinz ",1988,Hilberhäuser Varschla. Ein Lese- und Vortragsbüchlein in heimischer Mundart für den Kreis Hildburghausen,Hildburghausen,J85 FSU Jena Sektion Sprachwissenschaft Wissenschaftsbereich Deutsch Abt. Mundartforschung,E 006 Handbibliothek Dialektologie,Mitte das rechte Regal,5. von oben,,86,
1608,"Grams, Edgar",1998,"Saure Wochen - Frohe Feste. Kunter und Buntes 3. Buch in Deutsch und Mundart ""fer ölla, die su plaudern""",Sonneberg,x,E 006 Handbibliothek Dialektologie,Mitte das rechte Regal,5. von oben,,76,Kunter und Buntes 3. Buch
1609,"Sperschneider, Heinz",1985,De alte Bierprobe. Erbe und Gegenwart in der thüringischen Mundartdichtung östlich von Schwarza und Saale,Gera,J85 FSU Jena Sektion Sprachwissenschaft Wissenschaftsbereich Deutsch Abt. Mundartforschung,E 006 Handbibliothek Dialektologie,Mitte das rechte Regal,5. von oben,,80,
1610,"Sperschneider, Heinz",1984,Derhem en moi Dörfle,Sonneberg,J85 FSU Jena Sektion Sprachwissenschaft Wissenschaftsbereich Deutsch Abt. Mundartforschung,E 006 Handbibliothek Dialektologie,Mitte das rechte Regal,5. von oben,,96,
1611,"Roth, Gotthold",x,Blietenhunig,Greiz,Arbeitsstelle Thüringisches Wörterbuch,E 006 Handbibliothek Dialektologie,Mitte das rechte Regal,5. von oben,,80,Siebentes Bändchen der lustigen Geschichten in vogtländischer Mundart
1612,"Klinghammer, Waldemar",1909,Mei Rudelschtadt. Gesammelte Dichtungen in heimischer Mundart,Rudolstadt,FSU Jena Sektion Sprachwissenschaft Fachbereich Deutsch Mundartforschung,E 006 Handbibliothek Dialektologie,Mitte das rechte Regal,5. von oben,,125,Mei Rudelschtadt Band 1
1613,"Hahn, Marn",1919,Illustriertes Kochbuch für die einfache und feine Küche,Wernigerode,x,E 006 Handbibliothek Dialektologie,Mitte das rechte Regal,5. von oben,,661,
1614,Verlag für die Frau,x,Wir backen selbst,Leipzig,x,E 006 Handbibliothek Dialektologie,Mitte das rechte Regal,5. von oben,,127,
1615,"Sommer, Anton",1893,Bilder und Klänge aus Rudolstadt in Volksmundart (13. Aufl.),Rudolstadt,"Sächsische Akademie der Wissenschaften zu Leipzig, Sprachwissenschaftliche Kommission, Arbeitsstelle Thüringisches Wörterbuch",E 006 Handbibliothek Dialektologie,Mitte das rechte Regal,5. von oben,,410,
1616,Sächsische Akademie der Wissenschaften zu Leipzig,2004,Broschüre,Leipzig,x,E 006 Handbibliothek Dialektologie,Mitte das rechte Regal,6. von oben,,48,
1617,,1844,Schriften,,,E 006 Handbibliothek Dialektologie,Mitte das rechte Regal,6. von oben,,,
1618,"Aßmann, Georg",1977,Grundlagen der marxistisch-leninistischen Soziologie,Berlin,FSU Jena Sektion Sprachwissenschaft Wissenschaftsbereich Deutsch Abt. Mundartforschung,E 006 Handbibliothek Dialektologie,Mitte das rechte Regal,6. von oben,,409,
1619,"Hiebsch, Hans und Vorwerg, Manfred",1966,Einführung in die marxistische Sozialpsychologie,Berlin,Institut für Mundartforschung,E 006 Handbibliothek Dialektologie,Mitte das rechte Regal,6. von oben,,236,
1620,"Aßmann, Georg et al",1983,Wörterbuch der marxistisch-leninistischen Soziologie,Berlin,"Sächsische Akademie der Wissenschaften zu Leipzig, Sprachwissenschaftliche Kommission, Arbeitsstelle Thüringisches Wörterbuch",E 006 Handbibliothek Dialektologie,Mitte das rechte Regal,6. von oben,,758,
1621,"Deubler, Heinz",x,Rund um die Heidecksburg. Heiteres aus Stadt und Kreis Rudolstadt in heimischer Mundart,Jena,Sperschneider,E 006 Handbibliothek Dialektologie,Mitte das rechte Regal,6. von oben,,158,
1622,Wissenschaftlicher Rat für Soziologische Forschung in der DDR,1970,Soziologie im Sozialismus. Die marxistisch-leninistische Soziologie im entwickelten gesellschaftlichen System des Sozialismus,Berlin,FSU Jena Sektion Sprachwissenschaft Fachbereich Deutsch Mundartforschung,E 006 Handbibliothek Dialektologie,Mitte das rechte Regal,6. von oben,,478,
1623,"Behaghel, Otto",1923,Deutsche Syntax. Eine geschichtliche Darstellung Band I Die Wortklassen und Wortformen A. Nomen. Pronomen,Heidelberg,Institut für Mundartforschung,E 006 Handbibliothek Dialektologie,Mitte das rechte Regal,6. von oben,,740,"Germanische Bibliothek hrsg. Von Wilhelm Streitberg I. Sammlung Germanischer Elementar- und Handbücher, I. Reihe: Grammatiken Zehnter Band Deutsche Syntax"
1624,"Behaghel, Otto",1924,Deutsche Syntax. Eine geschichtliche Darstellung Band II Die Wortklassen und Wortformen B. Adverbium. C. Verbum,Heidelberg,Institut für Mundartforschung,E 006 Handbibliothek Dialektologie,Mitte das rechte Regal,6. von oben,,444,"Germanische Bibliothek hrsg. Von Wilhelm Streitberg I. Sammlung Germanischer Elementar- und Handbücher, I. Reihe: Grammatiken Zehnter Band Deutsche Syntax"
1625,"Behaghel, Otto",1928,Deutsche Syntax. Eine geschichtliche Darstellung Band III Die Satzgebilde,Heidelberg,Institut für Mundartforschung,E 006 Handbibliothek Dialektologie,Mitte das rechte Regal,6. von oben,,823,"Germanische Bibliothek hrsg. Von Wilhelm Streitberg I. Sammlung Germanischer Elementar- und Handbücher, I. Reihe: Grammatiken Zehnter Band Deutsche Syntax"
1626,"Behaghel, Otto",1932,Deutsche Syntax. Eine geschichtliche Darstellung Band IV Wortstellung. Periodenbau,Heidelberg,Institut für Mundartforschung,E 006 Handbibliothek Dialektologie,Mitte das rechte Regal,6. von oben,,322,"Germanische Bibliothek hrsg. Von Wilhelm Streitberg I. Sammlung Germanischer Elementar- und Handbücher, I. Reihe: Grammatiken Zehnter Band Deutsche Syntax"
1627,"Franke, Carl",1922,Grundzüge der Schriftsprache Luthers in allgemeinverständlicher Darstellung Dritter Teil: Satzlehre (2. Aufl),Halle (Saale),Institut für Mundartforschung,E 006 Handbibliothek Dialektologie,Mitte das rechte Regal,6. von oben,,417,Grundzüge der Schriftsprache Luthers in allgemeinverständlicher Darstellung
1628,"Franke, Carl",1914,Grundzüge der Schriftsprache Luthers in allgemeinverständlicher Darstellung Zweiter Teil: Wortlehre (2. Aufl),Halle (Saale),Institut für Mundartforschung,E 006 Handbibliothek Dialektologie,Mitte das rechte Regal,6. von oben,,366,Grundzüge der Schriftsprache Luthers in allgemeinverständlicher Darstellung
1629,"Franke, Carl",1913,Grundzüge der Schriftsprache Luthers in allgemeinverständlicher Darstellung Erster Teil: Einleitung und Lautlehre (2. Aufl),Halle (Saale),Institut für Mundartforschung,E 006 Handbibliothek Dialektologie,Mitte das rechte Regal,6. von oben,,273,Grundzüge der Schriftsprache Luthers in allgemeinverständlicher Darstellung
1630,"Großmann, Karl-Heinz",1988,Uem unnera Barg scheint die Sunn zeärscht. Ein Mundart-Lesebuch aus dem Thüringer Wald,Leipzig,x,E 006 Handbibliothek Dialektologie,Mitte das rechte Regal,6. von oben,,104,
1631,"Deubler, Heinz",1966,Beiträge zur Heimatkunde des Kreises Rudolstadt. Heiteres aus stadt und Kreis Rudolstadt in heimischer Mundart,Rudolstadt,x,E 006 Handbibliothek Dialektologie,Mitte das rechte Regal,6. von oben,,44,Sonderausgabe der Rudolstädter Heimathefte 1966 Heft 2
1632,Zentrum Harzer Volkskunst,1977,"""Mundartliches aus dem Harz"" Wie olen Harzer spräket platt",Wernigerode,Sperschneider,E 006 Handbibliothek Dialektologie,Mitte das rechte Regal,6. von oben,,81,
1633,"Selber, Martin",1981,"""Mien Dorpspaijel"" Vortelljen ut de Jeschichte von mien Dorp Daumerschläh",Wanzleben,Sperschneider,E 006 Handbibliothek Dialektologie,Mitte das rechte Regal,6. von oben,,54,
1634,Folklorezentrum Erzgebirge/Vogtland beim Bezirkskabinett für Kulturarbeit Karl-Marx-Stadt,1989,"""Plauderstunde"" Gedichte, Liedtexte und Erzählungen in erzgebirgischer und vogtländischer Mundart",Schneeberg,Sperschneider,E 006 Handbibliothek Dialektologie,Mitte das rechte Regal,6. von oben,,90,
1635,"Klaus, Georg und Buhr, Manfred",1974,Philosophisches Wörterbuch Band 1  (10. Aufl.),Leipzig,FSU Jena Sektion Sprachwissenschaft Wissenschaftsbereich Deutsch Abt. Mundartforschung,E 006 Handbibliothek Dialektologie,Mitte das rechte Regal,6. von oben,,702,
1636,"Klaus, Georg und Buhr, Manfred",1974,Philosophisches Wörterbuch Band 2  (10. Aufl.),Leipzig,FSU Jena Sektion Sprachwissenschaft Wissenschaftsbereich Deutsch Abt. Mundartforschung,E 006 Handbibliothek Dialektologie,Mitte das rechte Regal,6. von oben,,1394,
1637,"Greiner, Ludwig",1901,Drlabniss (Erlebnisse) aus dr Lausche. Drzehlt wie ars hot gehört un gesenn,Pössneck,x,E 006 Handbibliothek Dialektologie,Mitte das rechte Regal,6. von oben,,74,
1638,"Stammler, Wolfgang",1969,Deutsche Philologie im Aufriss (2. Aufl.),Berlin,FSU Jena Sektion Sprachwissenschaft Fachbereich Thür. Wörterbuch,E 006 Handbibliothek Dialektologie,Mitte das rechte Regal,6. von oben,,228,
1639,"Heyse, Karl Wilhelm Ludwig",1831,Handwörterbuch der deutschen Sprache. Erster Teil: U bis einmal ,Magdeburg,x,E 006 Handbibliothek Dialektologie,Rechts das hinterste,1. von oben,,320,Handwörterbuch der deutschen Sprache 
1640,"Heyse, Karl Wilhelm Ludwig",1833,Handwörterbuch der deutschen Sprache. Erster Teil: Vorrede bis K,Magdeburg,x,E 006 Handbibliothek Dialektologie,Rechts das hinterste,1. von oben,,641-964,Handwörterbuch der deutschen Sprache 
1641,"Heyse, Karl Wilhelm Ludwig",1835,"Handwörterbuch der deutschen Sprache. Zweiter Teil, erste Lieferung: L bis Meffer",Magdeburg,x,E 006 Handbibliothek Dialektologie,Rechts das hinterste,1. von oben,,320,Handwörterbuch der deutschen Sprache. Zweiter Teil
1642,"Heyse, Karl Wilhelm Ludwig",1837,"Handwörterbuch der deutschen Sprache. Zweiter Teil, zweite Lieferung: Orte bis Regel",Magdeburg,x,E 006 Handbibliothek Dialektologie,Rechts das hinterste,1. von oben,,321-640,Handwörterbuch der deutschen Sprache. Zweiter Teil
1643,"Heyse, Karl Wilhelm Ludwig",1840,"Handwörterbuch der deutschen Sprache. Zweiter Teil, fünfte Lieferung: Schauen bis Schrippe",Magdeburg,x,E 006 Handbibliothek Dialektologie,Rechts das hinterste,1. von oben,,641-960,Handwörterbuch der deutschen Sprache. Zweiter Teil
1644,"Heyse, Karl Wilhelm Ludwig",1842,"Handwörterbuch der deutschen Sprache. Zweiter Teil, siebente Lieferung: Spalten bis Strauß",Magdeburg,x,E 006 Handbibliothek Dialektologie,Rechts das hinterste,1. von oben,,961-1280,Handwörterbuch der deutschen Sprache. Zweiter Teil
1645,"Heyse, Karl Wilhelm Ludwig",1846,"Handwörterbuch der deutschen Sprache. Zweiter Teil, elfte Lieferung: verschieden bis Wachtel",Magdeburg,x,E 006 Handbibliothek Dialektologie,Rechts das hinterste,1. von oben,,1600-1760,Handwörterbuch der deutschen Sprache. Zweiter Teil
1646,"Heyse, Karl Wilhelm Ludwig",1847,"Handwörterbuch der deutschen Sprache. Zweiter Teil, zwölfte Lieferung: Wachteln bis wiebeln",Magdeburg,x,E 006 Handbibliothek Dialektologie,Rechts das hinterste,1. von oben,,1761-1920,Handwörterbuch der deutschen Sprache. Zweiter Teil
1647,"Heyse, Karl Wilhelm Ludwig",1849,"Handwörterbuch der deutschen Sprache. Zweiter Teil, vierzehnte Lieferung: Wiebe bi Zieger",Magdeburg,x,E 006 Handbibliothek Dialektologie,Rechts das hinterste,1. von oben,,1921-2080,
1648,"Göschel, Joachim & Veith, Werner H. (Hrsg.)",1974,Zeitschrift für Dialektologie und Linguistik 1974/Heft 1,Wiesbaden,FSU Jena Sektion Sprachwissenschaft Fachbereich Thür. Wörterbuch,E 006 Handbibliothek Dialektologie,Rechts das hinterste,2. von oben,,128,ZDL 41. JG der Zeitschrift für Mundartforschung
1649,"Göschel, Joachim & Veith, Werner H. (Hrsg.)",1974,Zeitschrift für Dialektologie und Linguistik 1974/Heft 2,Wiesbaden,FSU Jena Sektion Sprachwissenschaft Fachbereich Thür. Wörterbuch,E 006 Handbibliothek Dialektologie,Rechts das hinterste,2. von oben,,129-256,ZDL 41. JG der Zeitschrift für Mundartforschung
1650,"Göschel, Joachim & Veith, Werner H. (Hrsg.)",1974,Zeitschrift für Dialektologie und Linguistik 1974/Heft 3,Wiesbaden,FSU Jena Sektion Sprachwissenschaft Fachbereich Thür. Wörterbuch,E 006 Handbibliothek Dialektologie,Rechts das hinterste,2. von oben,,257-380,ZDL 41. JG der Zeitschrift für Mundartforschung
1651,"Göschel, Joachim & Veith, Werner H. (Hrsg.)",1975,Zeitschrift für Dialektologie und Linguistik 1975/Heft 1,Wiesbaden,FSU Jena Sektion Sprachwissenschaft Fachbereich Thür. Wörterbuch,E 006 Handbibliothek Dialektologie,Rechts das hinterste,2. von oben,,128,ZDL 42. JG der Zeitschrift für Mundartforschung
1652,"Göschel, Joachim & Veith, Werner H. (Hrsg.)",1975,Zeitschrift für Dialektologie und Linguistik 1975/Heft 2,Wiesbaden,FSU Jena Sektion Sprachwissenschaft Fachbereich Thür. Wörterbuch,E 006 Handbibliothek Dialektologie,Rechts das hinterste,2. von oben,,129-256,ZDL 42. JG der Zeitschrift für Mundartforschung
